0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
2.55373987076259,2.4352021867053586,0.050916233524152234,-0.005806170363823776,0.25278797488253457,0.051415986036110695,0.0570580446517706,0.2987548332954676,0.009625427985059363,-0.19202082620210023,-0.1951982732797138,0.04961123707049635,0.09994947944189861,-0.08234353538735642,0.0981813971085857,-0.11914642758765143
2.5485516902745635,2.441751717578999,0.06123958728241445,0.01658849553692035,0.2390006074361081,0.05619942460638582,0.03464760073085794,0.29335615924377806,0.04890632754574307,-0.20556667527673117,-0.20121989823645026,0.057681566374728474,0.06604239020879471,-0.13282052548018497,0.03531033909885605,-0.1225053276614549
2.5527673571211613,2.4342994344950624,0.05112414268982844,-0.0014014200672208266,0.25050036026676803,0.057310401403768876,0.06569010460455404,0.30206685543907863,0.007376763817638372,-0.20134153211317374,-0.19615693139960436,0.05325530304125686,0.09404079877470775,-0.08864727550794224,0.09279432997085774,-0.11747467685769207
2.553112870795537,2.435933658540151,0.051690785705330984,-0.005911826539471025,0.25106999530499713,0.05124722790857016,0.0547131427244165,0.29825100337120714,0.012420472721657657,-0.19423813737569323,-0.19523849945268107,0.05022552875986738,0.10221613666113763,-0.08330435512484208,0.09429265692647541,-0.12169527950583908
2.553434300038554,2.4358041445371605,0.049938211196819356,-0.00820093182594106,0.25465250848917487,0.050541525582580196,0.0612048442682957,0.29778180444585495,0.0038935742207900845,-0.18488199466869615,-0.1947620429970894,0.04697585347533156,0.09576787647834373,-0.08298852692169292,0.1016667888153682,-0.12091303625490185
2.548673625697698,2.4432232094072117,0.06061559260293964,0.012118902529523093,0.24187508975675145,0.05379178528232681,0.032489638499443536,0.2967744546557185,0.04902622016357229,-0.2132718942790902,-0.20248479296063646,0.057690263633380826,0.07098109609188147,-0.1263759284373837,0.05153872638486027,-0.12286946918272279
2.480630547039293,2.307422224468029,0.0848091135269172,0.13011695425475703,0.19808993186736948,-0.15260980527100199,-0.5971406786527708,0.05739536524909617,0.441020397791539,0.45986737763952446,-1.3340250513763086e-06,-0.1346883134638056,-0.07303881581589051,-0.06701857690623919,-0.29170986228662404,-0.0802878019184431
2.5487755129662713,2.4429103349203363,0.06111128788949669,0.011464008520604696,0.2412182820127153,0.05195845831524652,0.027317627264860547,0.29603543625343026,0.05354751659948888,-0.21331058748544163,-0.20107284154480284,0.05718179719975936,0.07410853324976413,-0.1233843071748575,0.05439582286559593,-0.12380953598009542
2.553125604123328,2.436440822120126,0.05146507855506278,-0.007897326559889076,0.253262643128362,0.04853619853403757,0.05198282698206595,0.296651416457423,0.01103053203491034,-0.187885689599132,-0.19404127322058612,0.048192527789312045,0.105685190691889,-0.07903801840139313,0.0975016516839132,-0.12117465353695617
2.54810883566438,2.309534496550541,0.029656542605732056,0.14737257372792179,0.18411469655746027,-0.01021673393461147,-0.406911984120854,0.2294844253499153,0.27903757725372996,0.17941990891579382,-0.07341012488720704,-0.10074262226944755,-0.006656956631720765,0.2364082954759933,0.5294124823203328,0.10654493738742207
