0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0.0231904932668316,0.0235574355656814,0.0487611530597266,0.0729390358122734,-0.0368615998206636,-0.0376138539654065,0.0799490122769766,-0.0776419057819949,0.0752638807376487,0.0784493081806979,-0.091173047741982,0.0453901636045,0.0523117060839077,-0.0838280584875349,0.050884123061048,0.0533061209143761
0.0239624465402316,0.0271201464870908,0.0478270863735315,0.0747767504782865,-0.0383761039249005,-0.044411229620111,0.0789031804680629,-0.07626133690182,0.0736779787204191,0.0794977064121403,-0.0760419093141795,0.0446762937929735,0.0442849799170639,-0.0832000805422889,0.0527125913615847,0.0540248998800573
0.0223954548051592,0.0243455198764611,0.049290652191349,0.073304850520319,-0.0353488108573143,-0.0391250394701408,0.0799513153028578,-0.0765879853586917,0.0751477672722587,0.0786779088936369,-0.0904611051932478,0.0448406112872464,0.0519240445822021,-0.0825935850239799,0.0512890182943149,0.0535101194729248
0.0225153310238044,0.024266366637213,0.0483987674338047,0.0731877342627421,-0.035568185439029,-0.0389750380850967,0.0798835092575617,-0.0769974512040947,0.0751775730625206,0.0786222769966073,-0.0902387753577552,0.0450557929629817,0.051806270814275,-0.0845183679529785,0.0512379325898776,0.0534593832294351
0.0233859640946564,0.0233189786450673,0.0488409337063752,0.0729947489868707,-0.0372406701804533,-0.0371540975584395,0.0798650941658966,-0.0775328329471767,0.0750428771522304,0.0785065509001091,-0.0913984186569257,0.0453326737809833,0.0524372759704953,-0.0838821188794917,0.0508633379347443,0.0532856000602178
0.0235830738634486,0.0252984345002115,0.0479767214217489,0.0741515176011289,-0.037646476706054,-0.04093021091062,0.0790717627974725,-0.0765866283729163,0.0739101364745537,0.0791466114753411,-0.0774433903591755,0.0448445550602606,0.0450295833318798,-0.0836531985092265,0.0521114941401337,0.0538106026257197
0.0612529827952761,0.0447024758271143,0.0535470797413026,0.0769233927110878,-0.109585058407611,-0.0778131308839322,0.0820619612271288,-0.075705435033639,0.0818152448427932,0.079290517784993,-0.0316991013477678,0.0440138795120816,0.0207374514530508,-0.0763641877958695,0.0567650075428214,0.055685888436192
0.0229282254859561,0.0253134892744911,0.0483828642620247,0.0740668599550273,-0.036377055970517,-0.0409568404354764,0.0793344720986578,-0.0765489953919247,0.0746431430613998,0.0791308400295266,-0.0767874883260711,0.0448232510885244,0.044681750785825,-0.084887703405916,0.05211534167263,0.0537745892469865
0.0229222122785505,0.0236585970483114,0.0486931966615334,0.0727345951741926,-0.0363463768152959,-0.0378138060248891,0.0800080149732141,-0.0775673124619797,0.0753437306658782,0.0783639697128839,-0.0912795926798085,0.045350039620022,0.0523649760009969,-0.0839894891977127,0.050946014959134,0.0533348870780766
0.044862380983872,0.0256036398484128,0.0512763763770485,0.0723371974658238,-0.0774119507969499,-0.041594909942661,0.0719262710164009,-0.0391061352473844,0.0794574496939291,0.0771635263169745,-0.0850360429611617,0.024461346145227,0.0490886643998453,-0.1026445685038597,0.0506756976111756,0.0526595474196111
0.0520290067949908,0.0510304723633304,0.0512249556383948,0.0771495973507728,-0.0917889285993822,-0.0896847936960939,0.0808467548293347,-0.0860027040708385,0.0831873435096824,0.0761235644690774,-0.0890798857315183,0.049406706939235,0.051574631849005,-0.075073156378582,0.0553002365877705,0.0555412532075226
0.0235074968780324,0.0237808125943061,0.048765729377199,0.0732897066948744,-0.03747798247534,-0.0380376889574312,0.0796687766365165,-0.076664000608726,0.0747199882354311,0.0787179269779052,-0.0898774665866068,0.0448795449935414,0.051629045224054,-0.0836169281380757,0.0511160713685594,0.0534110803739212
0.0246214912309352,0.0439792782536396,0.048520149705352,0.077238639788934,-0.0396349060901821,-0.0756732049935244,0.0788893554839659,-0.0799680752073899,0.0746135422992509,0.0699935653236087,-0.1234519790958222,0.0466177631028694,0.0692805735757334,-0.0774844492385605,0.0527853291736902,0.04921159207805
0.0546266926148857,0.044834964813824,0.0532582553731549,0.0768244660253251,-0.0961607190818687,-0.0769766716796221,0.0354202959388431,-0.1062838159449919,0.0820285302625754,0.078935654280053,-0.0942788192261567,0.0593207619492933,0.0532040629439638,-0.0831132179675578,0.0517165188120799,0.0600715132026038
0.0225379656782944,0.02401698155836,0.0493507713132222,0.0733331100389634,-0.0356271209361503,-0.0384926551593719,0.0798684623339974,-0.0764935052799856,0.0749188877733708,0.0787247933766588,-0.0908924743534672,0.044791151743029,0.0521578052410385,-0.082685230324226,0.0512449681781431,0.0534837750182539
0.0230947557535344,0.0240840477754033,0.0486483700489588,0.072983045817821,-0.0366807790250109,-0.0386276755567602,0.0799143582740458,-0.0771177937631962,0.0750954483274622,0.0785434489243844,-0.0904693657302155,0.0451158390144952,0.0519332319163464,-0.0838197979352491,0.051160318045836,0.0534253209639435
0.0230260669357958,0.0270913393567685,0.0484147404292955,0.0748763841035432,-0.0365945539697793,-0.0443579684071835,0.0789190173104295,-0.0755313637788289,0.0736034661620004,0.0795774258319998,-0.0771388661320017,0.0442959585696819,0.0448647976373792,-0.0823158110716316,0.0528329883244223,0.0541008128913528
0.0223001100055967,0.0242175648088391,0.0476666987224038,0.0733796499426098,-0.0351738519056027,-0.0388820550750631,0.0795183379115186,-0.0766254406999215,0.074292309866133,0.0787252496096802,-0.090759119911086,0.0448653944522003,0.0520796517355452,-0.0845169562211868,0.0513962930082592,0.0535402761644859
0.0237211810690913,0.0275378835939682,0.0477169540089214,0.0747779047770677,-0.0379143982036485,-0.0452099212011988,0.078882727695021,-0.0760715751828582,0.0736568239922226,0.0795121298078323,-0.0754289845119824,0.0445765230147877,0.0439585595427845,-0.0834586413972684,0.0529419262015538,0.0541001370069417
0.0447992975688111,0.0261801289779578,0.0509259555235694,0.072580777290057,-0.0772869294538616,-0.0427067790624167,0.0707415822747773,-0.0388461024233179,0.0791036472992591,0.0773105152154417,-0.0856579247059868,0.0243174497780442,0.0494091756248851,-0.1023113352216057,0.050945164724292,0.0528632677861515
0.0232944762893226,0.0249163871933407,0.0483475676920558,0.0704373334718396,-0.0370751485715971,-0.0402554684932063,0.0796445954213574,-0.0772838885956431,0.0739366799277067,0.0779623021755648,-0.0902895730952741,0.0451862170192327,0.0518160681312817,-0.0842712629245554,0.0506964130806987,0.0535560561832398
0.0260958745543015,0.0246083505508261,0.0501605803051995,0.0717391549525353,-0.0424092850630932,-0.039671244779544,0.0807297039216192,-0.0804275999963539,0.0766088493471705,0.0769876506716069,-0.0881286364536944,0.0468205786747137,0.0506754761698657,-0.0770730016784209,0.0502809877162312,0.0531474549831772
0.056846237747329,0.054726944638589,0.0517330812923072,0.0780158902828322,-0.1006359806477809,-0.0965533131777391,0.0618107848338624,-0.0927103487381197,0.0821493966425888,0.0961469491406066,-0.1101662166519177,0.0522578533269448,0.0614066324985745,-0.0270247611763284,0.0562615662057184,0.0467422573984086
0.0191105033786344,0.0448809466273003,0.0417645048981888,0.0764812336127704,-0.0290570912549979,-0.0780735273669888,0.0790658915991008,-0.0756401465192326,0.0754522415418074,0.0783250806893291,-0.1038102837261964,0.0443245481123179,0.0589226110755414,-0.0740618375843589,0.0578712786832508,0.0586966041243737
0.0566447406253045,0.0548095020353883,0.0513951788436133,0.0779895265233837,-0.1002359912439718,-0.0967065156939233,0.0606365994334693,-0.0936533352800247,0.0825745264690296,0.0966342670002005,-0.1097125140039122,0.0527500408567583,0.0611680194926518,-0.027153287820846,0.0562968341150725,0.0480669632324528
0.0500518947695259,0.044933120142652,0.0508622481771211,0.0774775025192594,-0.0870930287749396,-0.0770758145998563,0.0356681922139611,-0.1095884966929934,0.0809127897467178,0.0634466791905058,-0.0944319494043619,0.0607782027813624,0.0532812196682468,-0.081720886128654,0.0510736790514965,0.0463005156496477
