0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
1.0545595933649403,-0.2140846569718531,0.0455110495266621,1.0320617118790465,0.2623322659525823,0.1883790020251703,0.9070692831509556,-0.008867416043772,0.0113006056447326,-0.0861558109231421,-0.0976717965441999,-0.0084680052634199,0.0161017846627001,-0.0073111333185819,0.0562657923589107,0.014419024125289,-0.0181613775639851,0.0078396064077344,-0.0154235367298192,0.0203292844002197,-0.001366258353174,0.0050163786640164,0.0120645726041684,-0.0883958270257887,0.0114532076137875,-0.0095487033676044,0.018137676720257,-0.0262502604563618,-0.0399885370989023,0.0110212491153157,-0.0023505246851222,0.008772571186089,0.0239194710724193,0.070189927753547,0.0121512632806398,0.0092205484289941,0.0115837588758338,1.4274428832112145,1.021048284729307,1.0013997291829246,-0.1411711297559414,0.5196476363126266,-0.0007980485929862,0.038985195791823,-0.0027809294733217,0.0836411738329188,0.0047948201065299,-0.0093151026865839,-0.0018823416543851,-0.0283221342228895,0.0165924525930486,0.0200741827429307,0.0784493081806979,0.0046818997024371,-0.0135954608422313,-0.0070725476741804,0.0094281775297144,0.0022809640570395,-0.007200007236887,-0.0122439915860702,-0.0092644835482663,0.1172485492746867,0.0799490122769766,0.0076444078725273
1.0546399039417278,-0.2142491818574928,0.0445468720572685,1.03212796314485,0.2614011307771813,0.187227736483346,0.9067757297515991,-0.0090720801718323,0.0115260657555148,-0.0878437007600358,-0.0973080458747625,-0.0089515181351921,0.0170571644468877,-0.0070806472847453,0.0564187316264143,0.0139471328463718,-0.0171553697434573,0.0073553023462674,-0.0144502105011592,0.0186577463033701,-0.0012463994881449,0.0049054342691677,0.0118113587157528,-0.0867134412864309,0.0115760572110956,-0.009575095396267,0.0181820648753556,-0.0271521415495038,-0.0408688420898963,0.0109876464524676,-0.0023816900525254,0.0087063050147777,0.0238195938049195,0.0712201876069213,0.0123723167181796,0.0094105894366017,0.0118001005232375,1.4261610578171402,1.021177567980993,1.001112138086426,-0.1406373712332383,0.5195067519990632,-0.0007276384559132,0.0391353225394166,-0.002640137236634,0.083132466828484,0.0047337977868682,-0.0091934257237841,-0.0016179210267306,-0.0279729944580504,0.0153798419706755,0.020812440927435,0.0794977064121403,0.0046659378978928,-0.0135571394830208,-0.0070684585586497,0.0093298805469632,0.0020854234467749,-0.0070346437771449,-0.0122028907904114,-0.0091275160385271,0.1196739551401292,0.0789031804680629,0.0076717002957725
1.0545675847894025,-0.2141013401455616,0.0454448366881859,1.0320333885763626,0.2618367223255448,0.1884166784444159,0.907152775758136,-0.0088427343131569,0.0112728675556458,-0.0859746769410536,-0.0978076497645817,-0.0084419835734027,0.0160455499926015,-0.0072566926486018,0.0562981807132463,0.0143115254420645,-0.0180099961393597,0.0078963589019665,-0.0155312750893418,0.0204137498714226,-0.0013744136999507,0.0049916741570979,0.0120064227363235,-0.0880002050353717,0.0108410226364452,-0.0095576244108749,0.0181534867084431,-0.0264494323354108,-0.0401686373588107,0.0109817532682358,-0.0023155658788919,0.0090327894118593,0.0245217454284153,0.0711353953286685,0.0120967224500604,0.0094814426509472,0.0193679996435017,1.4269946693301283,1.021103857370228,1.001366137739787,-0.1411129528243947,0.5194815794700427,-0.0007953630192387,0.0391753837496942,-0.0028422977613734,0.0838492614363751,0.0047805474509874,-0.0092860921660799,-0.0017717951880595,-0.0282744391158935,0.0166158005647805,0.019928286420181,0.0786779088936369,0.0046532498158557,-0.0134659366092572,-0.0070572838026325,0.0096430536083461,0.0023324990209709,-0.0071819132540581,-0.0120947186209615,-0.0091510598639758,0.11663268531307,0.0799513153028578,0.0076198795977035
1.054558312270116,-0.2140820448839768,0.0455742119647027,1.0320874536750384,0.2623408169247632,0.1884446130693106,0.9073326063639314,-0.0088467053140329,0.0112791656437818,-0.0860029845687599,-0.0978227959258911,-0.0084461199674849,0.0160541309447049,-0.0072523831267219,0.0562635557714386,0.0143042450332181,-0.0180360123894014,0.0078489177941297,-0.0154420701648713,0.020380177322888,-0.0014003498120328,0.0049967796084047,0.0120193085295389,-0.0880700585009313,0.0108933514047112,-0.0095554749123976,0.0181494619024158,-0.0264257203292522,-0.0401096782905708,0.0110372618206801,-0.0023435613129446,0.0088168734858841,0.0240089916046189,0.0705447698827285,0.0121885425911799,0.0092214015049921,0.0121370969019539,1.427431685524006,1.0210419565982345,1.0014013227762428,-0.1411755544653928,0.5196957108409377,-0.0007849723816639,0.0390053064381264,-0.002809165202991,0.0838837583087343,0.0047826598175761,-0.0092906551213994,-0.0017697818358027,-0.0283103678983446,0.0166201555643641,0.0199079785452807,0.0786222769966073,0.0046892753012438,-0.013575269335011,-0.0070865951645731,0.0095036252878574,0.0022840027703322,-0.0071898969006787,-0.0122117212610162,-0.0091838847012821,0.1173690228868197,0.0798835092575617,0.0076169440839549
1.054569486834916,-0.2141053579053002,0.0455043441034738,1.0320490917228975,0.2622876266192629,0.1881573382593142,0.9067052972342552,-0.0088840069885908,0.0113198912643507,-0.0863031148888029,-0.0976390438102894,-0.0085079522444166,0.0161827273101761,-0.0073080325135659,0.0562507886649149,0.0144121220520358,-0.0181229026887766,0.0077878365003263,-0.0153216703796922,0.0201879798271816,-0.0013075716038557,0.0050130448162319,0.012057700042358,-0.0883394828940841,0.0115292962127979,-0.0095322121638267,0.0181047094638496,-0.026239272512497,-0.0400144698851827,0.0110048734108134,-0.0023518593747402,0.0087499355974,0.0238723550684511,0.0703742644472589,0.0121727330559188,0.0092512783162045,0.0116207875264175,1.427391708898258,1.021038853945461,1.00146024263319,-0.1412809202713617,0.5197075152721997,-0.0007974210484555,0.0389044960523572,-0.0027868571105316,0.0834513269832313,0.0047928747818581,-0.0093112827353443,-0.0018965122217147,-0.0282982343949574,0.0166346772985214,0.0200811877470184,0.0785065509001091,0.0046769741872146,-0.013596288344444,-0.0070674987825943,0.0094104872756493,0.0022704029252551,-0.0071946520163979,-0.0122453309220991,-0.009255580806295,0.1174092611846112,0.0798650941658966,0.0077372967676043
1.054642360036523,-0.2142550446086056,0.0449785877816921,1.0320510149854742,0.2615086321718667,0.1871754700753096,0.9062248938242984,-0.0090470895891113,0.0114937573553603,-0.0876004986529254,-0.0972169725588721,-0.0088747435991191,0.0169073972767107,-0.0072169370369479,0.0563382118317717,0.014218811598274,-0.01757519948542,0.0074852997337544,-0.0147097332887169,0.0190594991085631,-0.0012332698531858,0.0049384187805447,0.0118901461685014,-0.0872142084848796,0.0121026670967889,-0.0095532200121641,0.0181419435903649,-0.0268553745788941,-0.0405649887059757,0.0109689179326391,-0.0023720558806829,0.0086833251771673,0.0237482172967281,0.0711629015251327,0.0123338083441579,0.0093441452513664,0.0116722439820944,1.4262578089907088,1.0212014714093065,1.0012051765423018,-0.1408053013897431,0.5194245133431854,-0.0007597313728949,0.0390961010469247,-0.0026718106436803,0.0830287922733465,0.0047516476622534,-0.0092292096865882,-0.0017905658688837,-0.0281166753502326,0.0156021385185121,0.0209618093658787,0.0791466114753411,0.0046677035876406,-0.0135708742074938,-0.0070581537183859,0.0093473604077396,0.0021360747394975,-0.0070765310767773,-0.0122149744675178,-0.0091494645692344,0.1189149367042454,0.0790717627974725,0.0076867727393075
1.0544774958251553,-0.2139076819207104,0.0424681227302812,1.032552317778014,0.2630997168068297,0.217706479713735,0.9228164332210556,-0.0094786257006926,0.0119893591965589,-0.0902399727269407,-0.0948996475125892,-0.0095270104207242,0.0181513325096581,-0.0057046750113945,0.0544376364736975,0.0111998536861821,-0.0128622636060707,0.0058916520615989,-0.0115238863802011,0.0138775596502056,-0.0008849114632319,0.0046201069677388,0.0110421045148211,-0.0829464484934886,0.0148816545543073,-0.0090772363539593,0.017191907368342,-0.029060664388503,-0.0417648640879932,0.0116933365516102,-0.0025951675838324,0.0091379888448213,0.0246959145245756,0.0600642262199474,0.0114812569400336,0.0091370971195404,0.0193715005374824,1.4239023421909025,1.0211437803981958,0.9998810072118683,-0.1384160196113061,0.5193248210338955,6.931957799597344e-05,0.0401388415201461,-0.0015884220819563,0.085494190544595,0.0047928999649779,-0.0093160955368294,-0.0015157635922439,-0.0259679514732704,0.0114835550624708,0.0210366685607068,0.079290517784993,0.0047556597308632,-0.0125923985657059,-0.007209464189485,0.0102081423465826,0.0018484870728809,-0.0068665048294657,-0.012938375002822,-0.013170169236654,0.1137134104896987,0.0820619612271288,0.0078747458598308
1.0546362966812122,-0.2142421007816817,0.0450367745332412,1.0319580595409388,0.2616917942484157,0.1878503583713643,0.9067114632989588,-0.0090494465141845,0.0114983972179769,-0.087631619829384,-0.0971320799644935,-0.0088787694843991,0.0169139658824707,-0.0071861344196549,0.0562854419987596,0.0141602166270901,-0.0175329682969812,0.0075017656137924,-0.0147416844359458,0.0190868090814488,-0.0012544851546714,0.004938601373895,0.0118912002696737,-0.0872568112771502,0.0121173683676658,-0.0095624209598054,0.0181600140602191,-0.0268584971400837,-0.0405219560672407,0.0109759786566286,-0.0023916564381649,0.008705212664117,0.0237797467263086,0.0717644417390021,0.0122945043760692,0.0094187230455338,0.0123789343308062,1.426612780997561,1.021166181070864,1.001181140331019,-0.1407615798673037,0.5195324447730229,-0.0007429915898772,0.03897098148459,-0.0026194845287868,0.0831211088894594,0.004752356345027,-0.009230439179046,-0.0017799978029598,-0.0281467058151526,0.0155711448188656,0.0209807335493635,0.0791308400295266,0.0046699887356645,-0.0135741609415704,-0.0070670301330657,0.0094180592666141,0.0021610486114238,-0.0070940836314436,-0.0121984219364186,-0.009153516015065,0.1184532568566885,0.0793344720986578,0.0076533631992845
1.054567261650998,-0.214100858167883,0.0455545446415754,1.0320714592986977,0.2622933378525789,0.1885436135605948,0.9070598161738456,-0.0088533698742942,0.0112843753341442,-0.0860387165750883,-0.097635893300494,-0.0084403739990495,0.0160459373988892,-0.0073174435514149,0.0562485094621465,0.0144325530991735,-0.0182018783002031,0.0078466223173302,-0.0154389537619358,0.0203797803689767,-0.0013876800775972,0.0050261310954377,0.0120870179437909,-0.0885414288694049,0.0114202762831367,-0.0095716815030248,0.018184090203484,-0.0262830739216183,-0.0398872739490027,0.0110369975643899,-0.0023398726961737,0.0087986555330851,0.0239707001779212,0.0699183783167791,0.0121455189916403,0.0092017449504068,0.0114813285470556,1.4273884556669572,1.0210474060901065,1.0014447520419978,-0.1412517352696468,0.5196953291953244,-0.0008101213459896,0.0389541516054997,-0.0027746013751557,0.0837172228974002,0.0047998405917187,-0.0093252691050422,-0.0018724447628337,-0.0284022243222995,0.0165883704563316,0.0200972721797863,0.0783639697128839,0.0046925201315791,-0.0135842524943438,-0.007160360007875,0.0094616065277993,0.0022735684410651,-0.007246984978223,-0.0122381546406397,-0.0092672946385745,0.1170458952904237,0.0800080149732141,0.0076384992904739
1.0545555279777503,-0.2140702206358264,0.0413444801852304,1.033372586623209,0.2635888968708385,0.2061068516569593,0.9170046053251908,-0.0090389055693633,0.0115744459426743,-0.0879934641904349,-0.0984267467456755,-0.0085607730161727,0.0162930063138619,-0.0061939030859495,0.0555382437902452,0.0122217181829243,-0.0151246867862887,0.0065008057250426,-0.0128140027263735,0.0171360200087603,-0.0026002912671657,0.0050086205100887,0.0120353762339713,-0.0883191226644849,0.0112734316603988,-0.0094651709203023,0.0179632528897396,-0.0261518008879942,-0.039676990330064,0.0109231664181081,-0.0025631404724799,0.0087976142618012,0.0241336844021479,0.0746754719609785,0.0119625816771835,0.0103271676444905,0.0139861302424941,1.415455212494563,1.0200968873884395,1.0008626581469409,-0.1402328165478339,0.5179277350692901,0.0001670812943788,0.0399922157133053,-0.0025687046742992,0.0836150860357351,0.0048296181203815,-0.0093865428842046,-0.0017929942964998,-0.0286011076930428,0.0168255171431472,0.0194877787918687,0.0771635263169745,0.0047214159022772,-0.013576310488437,-0.0070112644092086,0.0091055673069163,0.0022099904810441,-0.007210225655746,-0.0129585784372034,-0.0111213780018941,0.1168005759514026,0.0719262710164009,0.006356035077403
